1978,0.031690099202,110.04,7,0.042009078504,0.868656107408,7,-9.338,214.58395
1978,0.0902886179366,231.862,2,0.971888575586,0.316074004102,4,-5.258,416.17088
1978,0.0422516984422,122.379,4,0.321067936012,0.793480579939,5,-8.575,451.8
2003,0.167486675105,94.099,5,0.133724210074,0.844364617999,10,-3.983,272.57868
2001,0.307069367378,87.078,2,0.0962790251151,0.823430519155,10,-5.047,240.79048
1964,0.0456750271885,132.222,4,0.224606666228,0.539873704253,10,-7.897,143.16517
2004,0.146386992376,101.012,7,0.076106027151,0.839926089177,10,-6.632,212.33741
1999,0.0345416504237,90.565,5,0.143348349357,0.640906581798,9,-5.735,232.96
1999,0.292726444187,94.449,5,0.0727969125177,0.794395806336,8,-6.231,214.24435
1999,0.377972437694,144.792,0,0.0857283842626,0.791350869461,5,-17.86,293.19791
1999,0.0753030303845,92.932,11,0.0493416477535,0.711690287515,4,-5.63,181.19946
1999,0.0292405700112,76.388,4,0.0833923215627,0.587460985542,7,-7.615,239.44
1999,0.153793550824,155.963,0,0.668448366518,0.395951689798,6,-5.216,215.62884
1999,0.0897177000229,85.539,9,0.0598289870795,0.877130930604,1,-7.243,269.38884
1999,0.0268366658553,89.259,2,0.111621096304,0.593446445303,3,-5.51,215.90159
1997,0.0377398115343,189.214,7,0.088352816285,0.276061957378,7,-8.502,153.46893
1997,0.269574394157,93.932,4,0.366095388987,0.89620368925,6,-4.774,230.0
1997,0.0274348175032,74.924,7,0.151026945212,0.440120887281,5,-9.174,261.62667
1997,0.0440964687163,136.682,2,0.981273322734,0.276445660024,4,-8.655,364.89968
1994,0.0405925448626,121.126,5,0.0902524706013,0.552695283415,8,-5.664,159.2566
1994,0.143290215477,175.329,3,0.348516267282,0.191350764296,9,-4.212,179.33016
1997,0.0323741230382,85.505,9,0.486131022809,0.467313427204,1,-5.691,357.49442
1994,0.260850677622,95.286,4,0.356703104765,0.881949779563,4,-8.877,221.93333
1994,0.036358839978,81.638,7,0.978682041977,0.430064732003,5,-8.852,295.25007
1994,0.0585682021247,93.898,1,0.923994037335,0.612222401816,6,-7.019,338.48272
1994,0.249123368411,96.117,11,0.126191235419,0.877633992811,7,-5.164,301.46667
1994,0.0517357584076,85.896,10,0.0656661044911,0.84166931418,1,-7.635,279.50667
1994,0.0377598462278,105.723,11,0.061782802804,0.362686937046,2,-8.976,318.10721
1994,0.0685269536311,83.923,6,0.104515997154,0.509936589476,3,-4.714,177.58621
1971,0.096422938753,108.889,7,0.235420316646,0.80996400778,10,-14.432,185.61415
1990,0.15714177653,135.232,7,0.140367115508,0.600527354773,1,-5.703,213.34594
1990,0.0291832238163,112.968,0,0.121034165576,0.623940986252,2,-10.788,272.18431
1990,0.0393484660519,116.01,3,0.42908248759,0.732421222848,3,-8.062,317.08
1990,0.0545951699623,121.542,1,0.143617206908,0.748593751122,4,-5.288,231.64227
1968,0.0347266748274,123.651,11,0.313377603075,0.477350854839,10,-8.494,202.76635
1990,0.052362547399,115.179,1,0.687941428655,0.264926759574,6,-5.783,296.88118
1990,0.0292062373298,104.593,5,0.56874077775,0.432738186591,7,-10.453,216.09333
1990,0.135481451076,102.389,10,0.281706924094,0.792171695278,8,-5.777,288.7717
1990,0.0682262708209,114.621,10,0.0335085829851,0.801429030214,9,-9.669,242.34667
1954,0.142762644535,103.074,1,0.942114783094,0.685468154559,1,-8.099,128.10667
1954,0.0277847120952,87.541,2,0.14140842931,0.349625304049,3,-9.434,185.44
1954,0.69011217298,85.574,9,0.0650318843816,0.607350701957,4,-9.871,137.78667
1956,0.0345585896401,72.849,10,0.371418571322,0.313541592872,8,-12.447,139.77333
1954,0.0637728144154,74.847,2,0.142467047921,0.429691234303,7,-12.079,166.16
1956,0.156987315429,91.966,8,0.367599591761,0.720418326163,6,-7.855,144.09143
1956,0.0274033165209,107.152,5,0.0959854534936,0.552334646313,7,-11.232,186.58068
1956,0.111468146613,86.807,2,0.387890358026,0.574271620655,4,-10.634,123.28599
1956,0.0462136004938,78.875,4,0.499225572373,0.497305315718,5,-10.713,131.73333
1956,0.0559399724052,92.094,5,0.295460213279,0.492748876839,2,-5.751,132.78667
1956,0.0568852664528,85.768,0,0.359114245252,0.399777350836,1,-7.61,139.10667
1959,0.0666310461514,128.588,9,0.164140175851,0.622218633133,9,-6.379,112.02612
1959,0.0311296548611,128.389,0,0.473389407186,0.689006773403,8,-5.882,157.32354
1959,0.0822088051589,96.117,11,0.088388373461,0.832703180612,1,-8.726,331.04
1959,0.0576011223967,84.099,3,0.376104008399,0.492056740662,3,-12.332,182.04444
1959,0.0266752590984,89.285,5,0.185736360031,0.523404439246,2,-11.077,199.50667
1959,0.0868868990779,137.173,10,0.345849679087,0.388031352097,5,-9.629,144.37333
1959,0.0343954949975,60.02,4,0.642999273521,0.302033886533,4,-8.479,131.7873
1959,0.241887627048,136.104,1,0.717810058859,0.479766293371,7,-12.519,198.81333
1959,0.03044368711,118.131,1,0.116462268959,0.64619987556,6,-8.411,142.94667
1993,0.0731148699864,97.643,7,0.089218353739,0.682882430168,9,-4.592,266.14667
1993,0.265316887923,90.081,10,0.342623012549,0.737250791401,8,-12.376,252.04354
1993,0.281735834417,74.081,0,0.96096317368,0.405307061362,3,-13.466,265.0
1993,0.0332612608563,120.115,4,0.298857113863,0.815739789914,2,-11.067,273.43782
1993,0.0732066396002,85.475,2,0.492970941853,0.610973808002,1,-21.334,30.04798
1993,0.0335027100001,100.654,0,0.156105753636,0.702253013106,7,-6.474,233.12
1993,0.049569789412,100.069,1,0.0913387453608,0.501425470327,6,-10.459,281.43129
1993,0.026977497942,83.294,8,0.160850555559,0.33875192844,5,-23.348,29.92798
1977,0.0527031357298,137.941,9,0.119004983316,0.514369935456,9,-20.273,30.0
1977,0.0867420694661,85.282,2,0.0978723450678,0.409287567589,8,-7.741,332.53333
1971,0.0236651462549,90.862,0,0.0289317061651,0.591023630846,9,-10.159,229.13333
1971,0.0691010827513,138.647,0,0.991163101076,0.340086918491,8,-3.664,325.58975
